imo,vessel_name,gross_tonnage,type,year_build,flag
9877872,SDTR ERICA,48500,Bulk Carrier,2021,Marshall Islands (MHL)
9877884,SDTR FAITH,48500,Bulk Carrier,2021,Marshall Islands (MHL)
9877896,SDTR GLORIA,48500,Bulk Carrier,2021,Marshall Islands (MHL)
9877901,SDTR HERA,48500,Bulk Carrier,2021,Marshall Islands (MHL)
9877913,SDTR IRENE,48500,Bulk Carrier,2022,Marshall Islands (MHL)
9877925,SDTR JULIA,48500,Bulk Carrier,2022,Marshall Islands (MHL)
9846316,SE CARDI,23232,Bulk Carrier,2019,Panama (PAN)
9820984,SE KELLY,23232,Bulk Carrier,2018,Panama (PAN)
9839088,SE NICKY,23232,Bulk Carrier,2018,Panama (PAN)
9723942,SEA ANGEL,23741,Bulk Carrier,2016,Marshall Islands (MHL)
9575448,SEA BEIJING,200679,Ore Carrier,2011,Marshall Islands (MHL)
9682887,SEA BLISS,23254,Bulk Carrier,2014,Panama (PAN)
9723954,SEA BREEZE,23741,Bulk Carrier,2016,Marshall Islands (MHL)
9844071,SEA CAOFEIDIAN,173504,Ore Carrier,2020,Panama (PAN)
9799783,SEA COMMANDER,43614,Bulk Carrier,2018,Malta (MLT)
9486427,SEA DOLPHIN C,23236,Bulk Carrier,2011,Portugal (MAR) (PMD)
9830135,SEA EAGLE,25546,Bulk Carrier,2019,Liberia (LBR)
9431537,SEA EMPIRE,43537,Bulk Carrier,2010,Panama (PAN)
9575462,SEA ESPIRITO SANTO,200679,Ore Carrier,2012,Marshall Islands (MHL)
9553218,SEA EXPRESS,43692,Bulk Carrier,2012,Marshall Islands (MHL)
9766358,SEA FALCON,23662,Bulk Carrier,2017,Liberia (LBR)
9783643,SEA FORTUNE,22709,Bulk Carrier,2018,Panama (PAN)
9575486,SEA FUJIYAMA,200679,Ore Carrier,2012,Marshall Islands (MHL)
9598218,SEA GEMINI,44276,Bulk Carrier,2014,Marshall Islands (MHL)
9844069,SEA GUAIBA,173504,Ore Carrier,2019,Panama (PAN)
9596492,SEA HARMONY,44102,Bulk Carrier,2011,Greece (GRC)
9766346,SEA HAWK,23662,Bulk Carrier,2017,Liberia (LBR)
9603154,SEA HERMES,44047,Bulk Carrier,2013,Marshall Islands (MHL)
9426116,SEA HONESTY,51255,Bulk Carrier,2010,Marshall Islands (MHL)
9713399,SEA HOPE,23274,Bulk Carrier,2015,Vanuatu (VUT)
9584748,SEA HOPE,43537,Bulk Carrier,2010,Panama (PAN)
9575474,SEA INDONESIA,200679,Ore Carrier,2012,Marshall Islands (MHL)
9604782,SEA INSPIRATION,17027,Bulk Carrier,2011,Panama (PAN)
9425916,SEA IRIS,32287,Bulk Carrier,2010,Panama (PAN)
9460588,SEA JUNO,40070,Bulk Carrier,2011,Panama (PAN)
9575515,SEA MARANHAO,200679,Ore Carrier,2013,Marshall Islands (MHL)
9611943,SEA MARATHON,43838,Bulk Carrier,2015,Marshall Islands (MHL)
9425904,SEA MELODY,32287,Bulk Carrier,2010,Panama (PAN)
9486257,SEA MUSIC,15545,Bulk Carrier,2010,Cyprus (CYP)
9603142,SEA NEPTUNE,44047,Bulk Carrier,2013,Marshall Islands (MHL)
9584619,SEA OPAL,43537,Bulk Carrier,2010,Panama (PAN)
9609287,SEA ORPHEUS,43501,Bulk Carrier,2015,Malta (MLT)
9598220,SEA PEGASUS,44276,Bulk Carrier,2014,Marshall Islands (MHL)
9758131,SEA PIONEER,31887,Bulk Carrier,2016,Panama (PAN)
9609146,SEA PLUTO,44025,Bulk Carrier,2013,Marshall Islands (MHL)
9575503,SEA PONTA DA MADEIRA,200679,Ore Carrier,2016,Marshall Islands (MHL)
9423061,SEA POSEIDON,91374,Bulk Carrier,2011,Marshall Islands (MHL)
9593830,SEA PROTEUS,43951,Bulk Carrier,2013,Marshall Islands (MHL)
9575450,SEA QINGDAO,200679,Ore Carrier,2012,Marshall Islands (MHL)
9844083,SEA RIO DE JANEIRO,173504,Ore Carrier,2020,Panama (PAN)
9557226,SEA SAPPHIRE,20141,Bulk Carrier,2010,Panama (PAN)
9844095,SEA SHANGHAI,175000,Ore Carrier,2020,Panama (PAN)
9615107,SEA SMILE,23273,Bulk Carrier,2012,Liberia (LBR)
9856945,SEA SPRAY,109716,Bulk Carrier,2020,Marshall Islands (MHL)
9624500,SEA STAR,33042,Bulk Carrier,2014,Marshall Islands (MHL)
9557240,SEA TOPAZ,20198,Bulk Carrier,2010,Panama (PAN)
9876749,SEA TRAIN,25500,Bulk Carrier,2020,Panama (PAN)
9581760,SEA TRIUMPH,92752,Bulk Carrier,2012,Panama (PAN)
9575498,SEA TUBARAO,200679,Ore Carrier,2013,Marshall Islands (MHL)
9609134,SEA VENUS,44025,Bulk Carrier,2013,Marshall Islands (MHL)
9844100,SEA VICTORIA,175000,Ore Carrier,2020,Panama (PAN)
9799707,SEA VOYAGER,31493,Bulk Carrier,2018,Panama (PAN)
9844112,SEA ZHOUSHAN,175000,Ore Carrier,2021,Panama (PAN)
9698941,SEABEE,35884,Bulk Carrier,2015,Malta (MLT)
9619787,SEABISCUIT,45223,Bulk Carrier,2014,Panama (PAN)
9688647,SEABONI,35884,Bulk Carrier,2015,Malta (MLT)
9635626,SEACON QINGDAO,32987,Bulk Carrier,2013,Marshall Islands (MHL)
9847889,SEACON SHANGHAI,44038,Bulk Carrier,2019,Liberia (LBR)
9635614,SEACON SINGAPORE,32987,Bulk Carrier,2013,Marshall Islands (MHL)
9432256,SEACON 6,33044,Bulk Carrier,2012,Panama (PAN)
9487665,SEACON 7,33044,Bulk Carrier,2012,Panama (PAN)
9433107,SEACON 8,33044,Bulk Carrier,2012,Panama (PAN)
9440394,SEACON 9,42263,Bulk Carrier,2012,Panama (PAN)
9686314,SEAFARER,94542,Bulk Carrier,2014,Malta (MLT)
9686326,SEAFIGHTER,94542,Bulk Carrier,2015,Malta (MLT)
9685487,SEAFORCE,94542,Bulk Carrier,2015,Malta (MLT)
9758375,SEAGEM,43232,Bulk Carrier,2019,Malta (MLT)
9452505,SEAGULL,34374,Bulk Carrier,2010,Marshall Islands (MHL)
9652507,SEAGULL WIND,43656,Bulk Carrier,2013,Panama (PAN)
9688635,SEAHARMONY,35884,Bulk Carrier,2015,Malta (MLT)
9598294,SEAHOPE,19943,Bulk Carrier,2012,Marshall Islands (MHL)
9486013,SEAHOPE II,33036,Bulk Carrier,2010,Malta (MLT)
9594456,SEAHORSE,19943,Bulk Carrier,2012,Marshall Islands (MHL)
9736406,SEAL ISLAND,21801,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9748734,SEALADY,34241,Bulk Carrier,2016,Malta (MLT)
9488853,SEALINK,93565,Bulk Carrier,2010,Malta (MLT)
9598282,SEALION,19943,Bulk Carrier,2012,Marshall Islands (MHL)
9783655,SEAMASTER,22716,Bulk Carrier,2018,Panama (PAN)
9585572,SEAMATE,91373,Bulk Carrier,2010,Malta (MLT)
9599004,SEAMEC GALLANT,20969,Bulk Carrier,2011,India (IND)
9486025,SEAPACE,33036,Bulk Carrier,2010,Malta (MLT)
9594468,SEAPEARL,19943,Bulk Carrier,2013,Marshall Islands (MHL)
9698953,SEARIDER,35884,Bulk Carrier,2015,Malta (MLT)
9602693,SEASTAR EMPRESS,22409,Bulk Carrier,2011,Panama (PAN)
9544748,SEASTAR ENDEAVOUR,22683,Bulk Carrier,2011,Malta (MLT)
9588873,SEASTAR ENDURANCE,22137,Bulk Carrier,2011,Panama (PAN)
9406116,SEASTAR TROJAN,19972,Bulk Carrier,2010,Gibraltar (GIB)
9612155,SEASTAR VENTURE,20218,Bulk Carrier,2012,Gibraltar (GIB)
9589671,SEASTRENGTH,44232,Bulk Carrier,2011,Malta (MLT)
9476848,SEATTLE,93216,Bulk Carrier,2011,Marshall Islands (MHL)
9836919,SEATTLE HARMONY,24331,Bulk Carrier,2019,Panama (PAN)
9573737,SEATTLE SLEW,92758,Bulk Carrier,2010,Panama (PAN)
9699701,SECRETARIAT,93735,Bulk Carrier,2015,Panama (PAN)
9542685,SEDNA OCEAN,19815,Bulk Carrier,2011,Panama (PAN)
9832339,SEFURIZAN MARU,5430,Cement Carrier,2018,Japan (JPN)
9837884,SEIKEN MARU,499,Aggregates Carrier,2017,Japan (JPN)
9818979,SEIKO MARU,272,Cement Carrier,2017,Japan (JPN)
9836971,SEISHO MARU,749,Aggregates Carrier,2016,Japan (JPN)
9853515,SELENA,35752,Bulk Carrier,2020,Barbados (BRB)
9473183,SELINA,41342,Bulk Carrier,2010,Marshall Islands (MHL)
9858515,SELINA H,43518,Bulk Carrier,2019,Singapore (SGP)
9607459,SELINDA,24341,Bulk Carrier,2013,Portugal (MAR) (PMD)
9658056,SEMIRAMIS,44827,Bulk Carrier,2013,Liberia (LBR)
9634907,SEN TREASURE,18462,Bulk Carrier,2013,Panama (PAN)
9491367,SENANUR CEBI,31763,Bulk Carrier,2011,Portugal (MAR) (PMD)
9591179,SENECA,45955,Bulk Carrier,2013,Cyprus (CYP)
9665554,SENTINEL,35812,Bulk Carrier,2013,Liberia (LBR)
9866586,SENTOSA CHALLENGER,43454,Bulk Carrier,2020,Panama (PAN)
9836995,SENTOSA SPIRIT,43024,Bulk Carrier,2020,Marshall Islands (MHL)
9496343,SEPETIBA BAY,23426,Bulk Carrier,2012,Liberia (LBR)
9707699,SERENA R,36280,Bulk Carrier,2016,Malta (MLT)
9567958,SERENE AMELIA,32884,Bulk Carrier,2010,Malta (MLT)
9451240,SERENE JESSICA,33226,Bulk Carrier,2011,Bahamas (BHS)
9451238,SERENE JUNIPER,33194,Bulk Carrier,2011,Bahamas (BHS)
9436721,SERENE LYDIA,33194,Bulk Carrier,2010,Bahamas (BHS)
9864980,SERENE OCEAN,22522,Bulk Carrier,2019,Panama (PAN)
9514353,SERENE SKY,31760,Bulk Carrier,2011,Panama (PAN)
9451173,SERENE SUSANNAH,33194,Bulk Carrier,2010,Bahamas (BHS)
9567946,SERENE THEODORA,32884,Bulk Carrier,2010,Malta (MLT)
9567453,SERENITAS N,33032,Bulk Carrier,2011,Marshall Islands (MHL)
9544762,SERENITY,22683,Bulk Carrier,2011,Liberia (LBR)
9497426,SERENITY C,19994,Bulk Carrier,2011,Liberia (LBR)
9641857,SERIFOS WARRIOR,50625,Bulk Carrier,2013,Liberia (LBR)
9443774,SERVET ANA,19999,Bulk Carrier,2011,Turkey (TUR)
9875616,SERVETTE,35600,Bulk Carrier,2020,Marshall Islands (MHL)
9419931,SETY,31532,Bulk Carrier,2010,Liberia (LBR)
9453391,SFAKIA WAVE,47984,Bulk Carrier,2011,Cyprus (CYP)
9455911,SFL CLYDE,19998,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9455923,SFL DEE,19998,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9455179,SFL HUMBER,22000,Bulk Carrier,2011,Marshall Islands (MHL)
9615561,SFL HUMBER,33055,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9615676,SFL KATE,32964,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9508847,SFL KENT,22658,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9587221,SFL MEDWAY,22656,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9539834,SFL SARA,33044,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9587219,SFL SPEY,22656,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9587233,SFL TRENT,22656,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9594535,SFL TYNE,19998,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9600839,SFL YUKON,33044,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9614919,SG UNITED,92752,Bulk Carrier,2012,Panama (PAN)
9521980,SHAGANG FAITH,152306,Ore Carrier,2013,Liberia (LBR)
9595424,SHAGANG HAILI,106372,Bulk Carrier,2011,Liberia (LBR)
9595606,SHAGANG HONGCHANG,93228,Bulk Carrier,2011,Liberia (LBR)
9595591,SHAGANG HONGFA,93228,Bulk Carrier,2011,Liberia (LBR)
9519573,SHAGANG VOLITION,152306,Ore Carrier,2012,Liberia (LBR)
9520728,SHAGANGFIRST STAR,93228,Bulk Carrier,2011,Panama (PAN)
9542661,SHAKESPEARE BAY,19801,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9738117,SHAN HU HAI,24748,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9592032,SHANDONG CHONG WEN,41254,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9593919,SHANDONG DA CHENG,199372,Ore Carrier,2012,"Hong Kong, China (HKG)"
9572329,SHANDONG DA DE,199372,Ore Carrier,2011,"Hong Kong, China (HKG)"
9572343,SHANDONG DA REN,199372,Ore Carrier,2012,"Hong Kong, China (HKG)"
9593957,SHANDONG DA ZHI,199372,Ore Carrier,2012,"Hong Kong, China (HKG)"
9872054,SHANDONG DE CHANG,94674,Bulk Carrier,2020,Marshall Islands (MHL)
9872078,SHANDONG DE HONG,91000,Bulk Carrier,2020,Marshall Islands (MHL)
9872066,SHANDONG DE LONG,91000,Bulk Carrier,2020,Marshall Islands (MHL)
9872042,SHANDONG DE RUI,94674,Bulk Carrier,2020,Marshall Islands (MHL)
9872030,SHANDONG DE XIANG,94674,Bulk Carrier,2020,Marshall Islands (MHL)
9621144,SHANDONG DING SHENG,95086,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9734757,SHANDONG FU DE,44120,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9734719,SHANDONG FU EN,44120,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9734733,SHANDONG FU HUI,44120,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9748784,SHANDONG FU REN,44120,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9748813,SHANDONG FU XIN,44120,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9748801,SHANDONG FU YI,44120,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9734745,SHANDONG FU YOU,44120,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9734769,SHANDONG FU YUAN,44120,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9734721,SHANDONG FU ZE,44120,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9748796,SHANDONG FU ZHI,44120,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9502647,SHANDONG HAI CHANG,41101,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9621132,SHANDONG HAI DA,32987,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9626546,SHANDONG HAI SHENG,32960,Bulk Carrier,2011,China Peoples's Republic (CHN)
9621120,SHANDONG HAI TONG,32987,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9591557,SHANDONG HAI WANG,41605,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9591545,SHANDONG HAI XING,41605,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9591533,SHANDONG HAI YAO,41605,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9695030,SHANDONG HE XIE,135837,Ore Carrier,2014,"Hong Kong, China (HKG)"
9621156,SHANDONG HENG CHANG,95086,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9592044,SHANDONG HONG TU,41260,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9621168,SHANDONG HUA ZHANG,95086,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9480552,SHANDONG PENG CHENG,43024,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9702651,SHANDONG REN HE,133867,Ore Carrier,2015,"Hong Kong, China (HKG)"
9695092,SHANDONG XIN RUI,135837,Ore Carrier,2015,"Hong Kong, China (HKG)"
9702649,SHANDONG ZHENG TONG,133867,Ore Carrier,2015,"Hong Kong, China (HKG)"
9636527,SHANG DIAN XIANG AN 5,28757,Bulk Carrier,2011,China Peoples's Republic (CHN)
9636539,SHANG DIAN XIANG AN 6,28757,Bulk Carrier,2011,China Peoples's Republic (CHN)
9636541,SHANG DIAN XIANG AN 7,28757,Bulk Carrier,2011,China Peoples's Republic (CHN)
9636553,SHANG DIAN XIANG AN 8,28757,Bulk Carrier,2011,China Peoples's Republic (CHN)
9599913,SHANGHAI BULKER,32987,Bulk Carrier,2012,Panama (PAN)
9743588,SHANGHAI EAGLE,36338,Bulk Carrier,2016,Marshall Islands (MHL)
9539963,SHANGHAI EXPRESS,54567,Wood Chips Carrier,2014,"Hong Kong, China (HKG)"
9838852,SHANGHAI SHIPYARD S1252,68000,Bulk Carrier,2020,Bahamas (BHS)
9910741,SHANGHAI WAIGAOQIAO,108000,Bulk Carrier,2022,Not Known
9834973,SHANGHAI WAIGAOQIAO,108000,Bulk Carrier,2019,Marshall Islands (MHL)
9910739,SHANGHAI WAIGAOQIAO,108000,Bulk Carrier,2022,Not Known
9872080,SHANGHAI WAIGAOQIAO H1495,91000,Bulk Carrier,2020,Marshall Islands (MHL)
9872092,SHANGHAI WAIGAOQIAO H1496,91000,Bulk Carrier,2020,Marshall Islands (MHL)
9872107,SHANGHAI WAIGAOQIAO H1501,91000,Bulk Carrier,2021,Marshall Islands (MHL)
9872119,SHANGHAI WAIGAOQIAO H1502,91000,Bulk Carrier,2021,Marshall Islands (MHL)
9872121,SHANGHAI WAIGAOQIAO H1503,91000,Bulk Carrier,2021,Marshall Islands (MHL)
9898759,SHANGHAI WAIGAOQIAO H1516,108710,Bulk Carrier,2020,Marshall Islands (MHL)
9898761,SHANGHAI WAIGAOQIAO H1517,108710,Bulk Carrier,2020,Marshall Islands (MHL)
9906013,SHANGHAI WAIGAOQIAO H1518,108000,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9906025,SHANGHAI WAIGAOQIAO H1519,108000,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9906037,SHANGHAI WAIGAOQIAO H1520,108000,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9906049,SHANGHAI WAIGAOQIAO H1521,108000,Bulk Carrier,2022,"Hong Kong, China (HKG)"
9900772,SHANGHAI WAIGAOQIAO H1531,108000,Bulk Carrier,2021,Liberia (LBR)
9900784,SHANGHAI WAIGAOQIAO H1532,108000,Bulk Carrier,2022,Liberia (LBR)
9910753,SHANGHAI WAIIGAOQIAO,108000,Bulk Carrier,2022,Not Known
9466659,SHANGHAI 1167,63000,Bulk Carrier,2011,China Peoples's Republic (CHN)
9500302,SHAO SHAN 5,41342,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9500314,SHAO SHAN 6,41342,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9670810,SHAO SHAN 8,40913,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9520924,SHARK ISLAND,32440,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9748370,SHARP ISLAND,34921,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9708928,SHARPNES,22468,Bulk Carrier,2015,Panama (PAN)
9483205,SHEFFIELD,32672,Bulk Carrier,2010,Liberia (LBR)
9730244,SHEILA,34206,Bulk Carrier,2016,Marshall Islands (MHL)
9426336,SHELTER ISLAND,34028,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9651565,SHEN HUA 501,29152,Bulk Carrier,2011,China Peoples's Republic (CHN)
9651577,SHEN HUA 502,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9651589,SHEN HUA 503,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9651591,SHEN HUA 505,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9651606,SHEN HUA 506,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9651618,SHEN HUA 508,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9731999,SHEN HUA 511,29153,Bulk Carrier,2013,China Peoples's Republic (CHN)
9732008,SHEN HUA 512,29153,Bulk Carrier,2013,China Peoples's Republic (CHN)
9732010,SHEN HUA 513,29153,Bulk Carrier,2013,China Peoples's Republic (CHN)
9737620,SHEN HUA 515,29153,Bulk Carrier,2014,China Peoples's Republic (CHN)
9737632,SHEN HUA 516,29153,Bulk Carrier,2014,China Peoples's Republic (CHN)
9737644,SHEN HUA 518,29153,Bulk Carrier,2014,China Peoples's Republic (CHN)
9639933,SHEN HUA 521,29152,Bulk Carrier,2012,China Peoples's Republic (CHN)
9639945,SHEN HUA 522,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9639957,SHEN HUA 523,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9720548,SHEN HUA 525,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9604823,SHEN HUA 526,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9604330,SHEN HUA 528,29152,Bulk Carrier,2013,China Peoples's Republic (CHN)
9725940,SHEN HUA 531,29141,Bulk Carrier,2013,China Peoples's Republic (CHN)
9725952,SHEN HUA 532,28000,Bulk Carrier,2014,China Peoples's Republic (CHN)
9741322,SHEN HUA 533,29141,Bulk Carrier,2014,China Peoples's Republic (CHN)
9741334,SHEN HUA 535,29100,Bulk Carrier,2014,China Peoples's Republic (CHN)
9745172,SHEN HUA 536,29141,Bulk Carrier,2014,China Peoples's Republic (CHN)
9745184,SHEN HUA 538,29141,Bulk Carrier,2015,China Peoples's Republic (CHN)
9741346,SHEN HUA 561,29100,Bulk Carrier,2014,China Peoples's Republic (CHN)
9741358,SHEN HUA 562,29223,Bulk Carrier,2014,China Peoples's Republic (CHN)
9741360,SHEN HUA 563,29223,Bulk Carrier,2015,China Peoples's Republic (CHN)
9662904,SHEN HUA 801,40943,Bulk Carrier,2013,China Peoples's Republic (CHN)
9662916,SHEN HUA 802,40943,Bulk Carrier,2013,China Peoples's Republic (CHN)
9662928,SHEN HUA 803,40943,Bulk Carrier,2013,China Peoples's Republic (CHN)
9662930,SHEN HUA 805,40943,Bulk Carrier,2014,China Peoples's Republic (CHN)
9662942,SHEN HUA 806,40943,Bulk Carrier,2014,China Peoples's Republic (CHN)
9662954,SHEN HUA 808,40943,Bulk Carrier,2014,China Peoples's Republic (CHN)
9663752,SHEN HUA 811,42203,Bulk Carrier,2013,China Peoples's Republic (CHN)
9663764,SHEN HUA 812,42203,Bulk Carrier,2014,China Peoples's Republic (CHN)
8536641,SHEN YOU 68,19617,Bulk Carrier,2013,China Peoples's Republic (CHN)
8671843,SHENG AN DA 67,16573,Bulk Carrier,2011,China Peoples's Republic (CHN)
9505467,SHENG AN HAI,32976,Bulk Carrier,2012,China Peoples's Republic (CHN)
9505481,SHENG CHENG HAI,32976,Bulk Carrier,2013,China Peoples's Republic (CHN)
9877523,SHENG DA 5,12523,Bulk Carrier,2018,China Peoples's Republic (CHN)
9604665,SHENG DA 8,29108,Bulk Carrier,2012,China Peoples's Republic (CHN)
9616943,SHENG FAN 6,28858,Bulk Carrier,2012,China Peoples's Republic (CHN)
9505493,SHENG HENG HAI,32976,Bulk Carrier,2013,China Peoples's Republic (CHN)
9754941,SHENG JIA HE 2,19868,Bulk Carrier,2013,China Peoples's Republic (CHN)
9847061,SHENG MAY,94528,Bulk Carrier,2019,Liberia (LBR)
9505455,SHENG PING HAI,32976,Bulk Carrier,2012,China Peoples's Republic (CHN)
9602320,SHENG YUN LAI,13622,Bulk Carrier,2011,Panama (PAN)
9523495,SHER-E PUNJAB,43753,Bulk Carrier,2011,Liberia (LBR)
9852004,SHETLAND,4412,Cement Carrier,2019,Netherlands (NLD)
9591715,SHI DAI 10,40913,Bulk Carrier,2012,China Peoples's Republic (CHN)
9591727,SHI DAI 11,40913,Bulk Carrier,2012,China Peoples's Republic (CHN)
9493834,SHI DAI 20,64654,Bulk Carrier,2010,China Peoples's Republic (CHN)
9493846,SHI DAI 21,64654,Bulk Carrier,2010,China Peoples's Republic (CHN)
9591698,SHI DAI 8,40913,Bulk Carrier,2012,China Peoples's Republic (CHN)
9591703,SHI DAI 9,40913,Bulk Carrier,2012,China Peoples's Republic (CHN)
9712060,SHI LONG LING,22494,Bulk Carrier,2013,China Peoples's Republic (CHN)
9617466,SHI ZI FENG,32962,Bulk Carrier,2011,China Peoples's Republic (CHN)
8348824,SHIBAURA MARU NO. 31,161,Cement Carrier,2018,Japan (JPN)
9836608,SHIBAURA MARU NO. 32,162,Cement Carrier,2017,Japan (JPN)
9408085,SHIBUMI,91740,Bulk Carrier,2010,Malta (MLT)
9835460,SHICHIHO MARU,499,Limestone Carrier,2017,Japan (JPN)
9711901,SHIKOKU ISLAND,21168,Bulk Carrier,2014,Panama (PAN)
9909663,SHIKOKU 1137,24500,Bulk Carrier,2021,Panama (PAN)
9909675,SHIKOKU 1140,24500,Bulk Carrier,2021,Panama (PAN)
9589786,SHIMANAMI QUEEN,34778,Bulk Carrier,2011,Panama (PAN)
9888857,SHIMANAMI 720,23300,Bulk Carrier,2020,Not Known
9888869,SHIMANAMI 724,23300,Bulk Carrier,2020,Not Known
9888871,SHIMANAMI 743,23300,Bulk Carrier,2021,Not Known
9908437,SHIMANAMI 744,23300,Bulk Carrier,2021,Not Known
9894741,SHIMANAMI 745,23300,Bulk Carrier,2021,Not Known
9902392,SHIMANAMI 746,23300,Bulk Carrier,2021,Not Known
9898993,SHIMANAMI 747,23300,Bulk Carrier,2021,Panama (PAN)
9890862,SHIMANAMI 748,23300,Bulk Carrier,2020,Not Known
9908449,SHIMANAMI 787,23300,Bulk Carrier,2021,Not Known
9623582,SHIN BUNGO MARU,310,Cement Carrier,2011,Japan (JPN)
9894014,SHIN EI MARU,3305,Limestone Carrier,2020,Japan (JPN)
9790555,SHIN HAKUSAN MARU,115,Cement Carrier,2014,Japan (JPN)
9838424,SHIN HOTETSU,1584,Powder Carrier,2018,Japan (JPN)
9883091,SHIN KASADO K-130,36400,Bulk Carrier,2020,Not Known
9883106,SHIN KASADO K-135,36400,Bulk Carrier,2020,Not Known
9894765,SHIN KASADO K-136,36500,Bulk Carrier,2021,Not Known
9894777,SHIN KASADO K-138,36500,Bulk Carrier,2020,Marshall Islands (MHL)
9894789,SHIN KASADO K-139,36500,Bulk Carrier,2020,Not Known
9894791,SHIN KASADO K-140,36500,Bulk Carrier,2021,Not Known
9908451,SHIN KASADO K-143,36500,Bulk Carrier,2021,Not Known
9908463,SHIN KASADO K-144,36500,Bulk Carrier,2021,Not Known
9821823,SHIN KASADO K-208,36400,Bulk Carrier,2019,Panama (PAN)
9889693,SHIN KOCHI 7352,13100,Bulk Carrier,2021,Panama (PAN)
9894296,SHIN KOCHI 7355,11400,Bulk Carrier,2021,Panama (PAN)
9894313,SHIN KOCHI 7357,9990,Bulk Carrier,2021,Panama (PAN)
9894325,SHIN KOCHI 7358,11400,Bulk Carrier,2021,Panama (PAN)
9909156,SHIN KOCHI 7360,9990,Bulk Carrier,2021,Panama (PAN)
9909168,SHIN KOCHI 7361,11400,Bulk Carrier,2022,Panama (PAN)
9913999,SHIN KOCHI 7362,25300,Bulk Carrier,2021,Panama (PAN)
9914008,SHIN KOCHI 7363,25300,Bulk Carrier,2022,Panama (PAN)
9909170,SHIN KOCHI 7366,9990,Bulk Carrier,2022,Panama (PAN)
9909182,SHIN KOCHI 7370,9990,Bulk Carrier,2023,Panama (PAN)
9423358,SHIN KOHO,93011,Bulk Carrier,2011,Japan (JPN)
9894466,SHIN KURUSHIMA ONISHI 6081,36500,Bulk Carrier,2020,Panama (PAN)
9894478,SHIN KURUSHIMA ONISHI 6082,36500,Bulk Carrier,2021,Panama (PAN)
9894480,SHIN KURUSHIMA ONISHI 6085,36500,Bulk Carrier,2021,Panama (PAN)
9908279,SHIN KURUSHIMA ONISHI 6086,37500,Bulk Carrier,2021,Panama (PAN)
9902354,SHIN KURUSHIMA ONISHI 6102,8000,Cement Carrier,2021,Japan (JPN)
9908293,SHIN KURUSHIMA ONISHI 6108,13100,Bulk Carrier,2021,Panama (PAN)
